Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0542341068703452,0.0675948685686234,0.0313556778042014,0,0,0,0.740526244302131,0.00207135317797409,0.000441549375992959,3.04066808160143E-05,0.000922136149425879,-0.000121847666080401,0.00262750332404895,0,0,0,0,0,0,package://deneme16/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/base_link.STL,,1.eksen-1,Koordinat Sistemi1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link_1,0.0563922003354066,0.0295380738737359,0.0117055663612383,0,0,0,0.70671764820646,0.00194089525200429,0.000430757616896897,0.000126720562963551,0.000980020835821606,-0.000477646338854546,0.00234570033722001,0,0,0,0,0,0,package://deneme16/meshes/link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/link_1.STL,,2.eksenv1-1;1-2 Bağlantı-1,Origin_joint_1,Axis_joint_1,joint_1,revolute,-0.022,0.039,0.053371,1.731,-1.5708,0,base_link,1,0,0,0,0,0,0,,,,,,,,
link_2,0.0605724796544812,0.268894582951781,0.0478990958098943,0,0,0,0.857612894315898,0.00209575920536199,-0.000577783198589211,3.25501897094838E-05,0.00115615406946479,-1.43201857904065E-05,0.00281128486223931,0,0,0,0,0,0,package://deneme16/meshes/link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/link_2.STL,,2-3 bağlantı-1;Boru 2-3-1;3.eksen-1,Koordinat Sistemi15,Axis_joint_23,joint_2,revolute,0.09063,-0.0069794,0.029226,0,0.29102,-1.5708,link_1,0,0,-1,0,0,0,0,,,,,,,,
link_3,-0.225456306268306,-0.050103264114186,0.0445637536606487,0,0,0,0.500739434351218,0.00041351591711629,-0.000338986154992068,-6.16909127959655E-05,0.00175634762440097,2.92810915397088E-07,0.00180906267182259,0,0,0,0,0,0,package://deneme16/meshes/link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/link_3.STL,,3-4 Bağlantı-1;Boru 3-4-1;4-5-6 eksen-1,Koordinat Sistemi16,Axis_joint_33,joint_3,revolute,0.10509,0.33657,0.016,-3.1416,0,-3.1416,link_2,0,0,-1,0,0,0,0,,,,,,,,
link_4,0.0704225882332688,0.010484936981156,-0.0805417867010427,0,0,0,0.389981709207388,0.000561432406983857,0.000513321561672825,-6.71245703518869E-05,0.000946524274894303,3.22218707708812E-05,0.00124715163770403,0,0,0,0,0,0,package://deneme16/meshes/link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/link_4.STL,,Boru 4-5-1;Dirsek 1-1;4.eksen-1,Origin_joint_4,Axis_joint_4,joint_4,revolute,-0.36016,-0.077968,0.019,-1.5708,0.63497,0.21475,link_3,0,0,1,0,0,0,0,,,,,,,,
link_5,0.0352891618565995,0.0586871859326141,0.096416325485137,0,0,0,0.39018069934749,0.0012335058739028,0.00023899163897432,-2.18789256159232E-06,0.000257485020801852,-8.06535585525359E-05,0.00123676291099623,0,0,0,0,0,0,package://deneme16/meshes/link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/link_5.STL,,Dirsek 2-1;4-5-6 eksen-2;Boru 5-6-1,Koordinat Sistemi17,Axis_joint_54,joint_5,revolute,0.044269,0.058673,-0.11558,1.5708,-0.21474,2.4952,link_4,0,0,-1,0,0,0,0,,,,,,,,
link_6,-3.98654231892337E-06,9.67696532803708E-05,0.0645918334757605,0,0,0,0.178725424646369,0.00028907679157409,-2.5171384782253E-06,3.31613474427344E-08,0.000350074319672543,-8.04961251532614E-07,0.000110299037169579,0,0,0,0,0,0,package://deneme16/meshes/link_6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/link_6.STL,,Gripper Gövde-1,Koordinat Sistemi18,Axis_joint_63,joint_6,revolute,0.072015,0.014701,0.087,1.5708,1.5683,1.7722,link_5,0,0,1,0,0,0,0,,,,,,,,
gripper_right_link,0.0198374183882344,0.0793385223120242,0.000833464124512212,0,0,0,0.105002755868146,0.000215304943523066,5.51595405523573E-06,-2.46891497464945E-07,1.44146058304726E-05,-1.38737099116705E-06,0.000218676111081576,0,0,0,0,0,0,package://deneme16/meshes/gripper_right_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/gripper_right_link.STL,,Parmaklar-1,Origin_gripper_right_joint2,Eksen1 <Parmaklar-1>,gripper_right_joint,revolute,0,0,0.118,1.5708,0.0087917,-3.1004,link_6,0,0,1,0,0,0,0,,,,,,,,
gripper_left_link,0.0198374183882342,0.0793385223120242,-0.00116653587548787,0,0,0,0.105002755868146,0.000215304943523066,5.51595405523623E-06,-2.46891497464946E-07,1.44146058304726E-05,-1.38737099116669E-06,0.000218676111081575,0,0,0,0,0,0,package://deneme16/meshes/gripper_left_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://deneme16/meshes/gripper_left_link.STL,,Parmaklar-2,Origin_gripper_left_joint2,Eksen1 <Parmaklar-2>,gripper_left_joint,revolute,0,0,0.118,1.5708,-0.0087917,0.041173,link_6,0,0,1,0,0,0,0,,,,,,,,
